action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1916353,[],CHEMBL896239,Binding affinity to human beta amyloid plaque in alzheimer's disease patient brain,B,,,BAO_0000192,BAO_0000019,assay format,CC(=O)N(C)c1ccc(-c2cn3cc(Br)ccc3n2)cc1C,,,CHEMBL1148784,J Med Chem,2007,,CHEMBL243935,,CHEMBL243935,,0,http://www.openphacts.org/units/Nanomolar,655175,>,1,1,>,,Ki,nM,,1000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1000.0
,,1916354,[],CHEMBL896239,Binding affinity to human beta amyloid plaque in alzheimer's disease patient brain,B,,,BAO_0000192,BAO_0000019,assay format,Cc1cc(-c2cn3cc(Br)ccc3n2)ccc1NC(=O)C(F)(F)F,,,CHEMBL1148784,J Med Chem,2007,,CHEMBL388228,,CHEMBL388228,,0,http://www.openphacts.org/units/Nanomolar,655174,>,1,1,>,,Ki,nM,,1000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1000.0
,,1933024,[],CHEMBL896239,Binding affinity to human beta amyloid plaque in alzheimer's disease patient brain,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(-c2cn3cc(Cl)ncc3n2)cc1,,,CHEMBL1148784,J Med Chem,2007,"{'bei': '25.87', 'le': '0.51', 'lle': '3.94', 'sei': '21.11'}",CHEMBL244747,,CHEMBL244747,7.06,0,http://www.openphacts.org/units/Nanomolar,655188,=,1,1,=,,Ki,nM,,88.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,88.0
,,1933025,[],CHEMBL896239,Binding affinity to human beta amyloid plaque in alzheimer's disease patient brain,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(-c2cn3cc(Cl)cnc3n2)cc1,,,CHEMBL1148784,J Med Chem,2007,"{'bei': '25.05', 'le': '0.49', 'lle': '3.71', 'sei': '20.44'}",CHEMBL394626,,CHEMBL394626,6.83,0,http://www.openphacts.org/units/Nanomolar,655189,=,1,1,=,,Ki,nM,,147.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,147.0
,,1943142,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(-c2nc3ccc(-c4nc5ccccc5s4)cc3s2)cc1I,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '15.82', 'le': '0.40', 'lle': '1.25', 'sei': '14.82'}",CHEMBL242347,,CHEMBL242347,7.68,0,http://www.openphacts.org/units/Nanomolar,649159,=,1,1,=,,Ki,nM,,21.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,21.0
,,1943143,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(-c2nc3ccc(-c4nc5ccc(F)cc5s4)cc3s2)cc1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '18.84', 'le': '0.37', 'lle': '1.19', 'sei': '26.32'}",CHEMBL242132,,CHEMBL242132,7.64,0,http://www.openphacts.org/units/Nanomolar,649158,=,1,1,=,,Ki,nM,,23.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,23.0
,,1943144,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2nc3ccc(-c4nc5ccc(F)cc5s4)cc3s2)cc1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '19.33', 'le': '0.38', 'lle': '1.15', 'sei': '20.02'}",CHEMBL396212,,CHEMBL396212,7.57,0,http://www.openphacts.org/units/Nanomolar,649157,=,1,1,=,,Ki,nM,,27.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,27.0
,,1943145,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3s2)cc1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '20.02', 'le': '0.41', 'lle': '1.23', 'sei': '21.60'}",CHEMBL242130,,CHEMBL242130,8.17,0,http://www.openphacts.org/units/Nanomolar,649156,=,1,1,=,,Ki,nM,,6.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,6.8
,,1943146,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2nc3ccc(-c4nc5ccccc5s4)cc3s2)cc1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '20.50', 'le': '0.40', 'lle': '1.38', 'sei': '20.25'}",CHEMBL394523,,CHEMBL394523,7.66,0,http://www.openphacts.org/units/Nanomolar,649155,=,1,1,=,,Ki,nM,,22.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,22.0
,,1943147,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc2nc(-c3ccc4nc(-c5ccc(N)cc5)sc4c3)sc2c1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '19.52', 'le': '0.38', 'lle': '1.77', 'sei': '12.46'}",CHEMBL398155,,CHEMBL398155,7.60,0,http://www.openphacts.org/units/Nanomolar,649154,=,1,1,=,,Ki,nM,,25.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,25.0
,,1943148,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(-c2nc3ccc(-c4nc5ccc(F)cc5s4)cc3s2)cc1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '19.72', 'le': '0.39', 'lle': '1.48', 'sei': '14.37'}",CHEMBL241917,,CHEMBL241917,7.44,0,http://www.openphacts.org/units/Nanomolar,649153,=,1,1,=,,Ki,nM,,36.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,36.0
,,1943149,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(-c2nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3s2)cc1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '18.96', 'le': '0.39', 'lle': '0.99', 'sei': '14.42'}",CHEMBL243838,,CHEMBL243838,7.47,0,http://www.openphacts.org/units/Nanomolar,649152,=,1,1,=,,Ki,nM,,34.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,34.0
,,1943150,[],CHEMBL892410,Displacement of [3H]PIB from beta amyloid in brain homogenate from Alzheimer's patient,B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(-c2nc3ccc(-c4nc5ccccc5s4)cc3s2)cc1,,,CHEMBL1147186,Bioorg Med Chem,2007,"{'bei': '21.15', 'le': '0.42', 'lle': '1.78', 'sei': '14.68'}",CHEMBL243630,,CHEMBL243630,7.60,0,http://www.openphacts.org/units/Nanomolar,649151,=,1,1,=,,Ki,nM,,25.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,25.0
,,1968075,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(C#Cc2cnc(OCCOCCOCCF)c(I)c2)cc1,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '15.60', 'le': '0.38', 'lle': '4.24', 'sei': '17.74'}",CHEMBL231915,,CHEMBL231915,7.78,0,http://www.openphacts.org/units/Nanomolar,657733,=,1,1,=,,Ki,nM,,16.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,16.8
,,1968076,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,OCCOc1ncc(C#Cc2ccc(O)cc2)cc1I,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '21.53', 'le': '0.56', 'lle': '6.05', 'sei': '13.12'}",CHEMBL232114,,CHEMBL232114,8.21,0,http://www.openphacts.org/units/Nanomolar,657740,=,1,1,=,,Ki,nM,,6.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,6.2
,,1968077,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(C#Cc2cnc(OCCO)c(I)c2)cc1,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '20.05', 'le': '0.51', 'lle': '5.40', 'sei': '14.53'}",CHEMBL232113,,CHEMBL232113,7.90,0,http://www.openphacts.org/units/Nanomolar,657739,=,1,1,=,,Ki,nM,,12.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,12.5
,,1968078,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(C#Cc2cnc(OCCO)c(Br)c2)cc1,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '25.33', 'le': '0.57', 'lle': '6.14', 'sei': '16.17'}",CHEMBL232112,,CHEMBL232112,8.80,0,http://www.openphacts.org/units/Nanomolar,657738,=,1,1,=,,Ki,nM,,1.6,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1.6
,,1968079,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(C#Cc2cnc(OCCOCCOCCF)c(Br)c2)cc1,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '18.03', 'le': '0.40', 'lle': '4.21', 'sei': '14.98'}",CHEMBL231918,,CHEMBL231918,7.88,0,http://www.openphacts.org/units/Nanomolar,657737,=,1,1,=,,Ki,nM,,13.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,13.1
,,1968080,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(C#Cc2cnc(OCCO)c(Br)c2)cc1,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '22.63', 'le': '0.51', 'lle': '5.49', 'sei': '17.93'}",CHEMBL231917,,CHEMBL231917,8.17,0,http://www.openphacts.org/units/Nanomolar,657736,=,1,1,=,,Ki,nM,,6.7,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,6.7
,,1968081,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(C#Cc2cnc(OCCOCCOCCF)c(Br)c2)cc1,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '17.62', 'le': '0.39', 'lle': '4.26', 'sei': '18.14'}",CHEMBL398059,,CHEMBL398059,7.95,0,http://www.openphacts.org/units/Nanomolar,657735,=,1,1,=,,Ki,nM,,11.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,11.2
,,1968082,[],CHEMBL896392,Displacement of [125I]IMPY from beta amyloid plaque in human brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(C#Cc2cnc(OCCO)c(I)c2)cc1,,,CHEMBL1148884,Bioorg Med Chem Lett,2007,"{'bei': '19.69', 'le': '0.50', 'lle': '5.52', 'sei': '17.63'}",CHEMBL231916,,CHEMBL231916,8.04,0,http://www.openphacts.org/units/Nanomolar,657734,=,1,1,=,,Ki,nM,,9.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,9.2
,,2064871,[],CHEMBL927398,Binding affinity to beta amyloid plaque in human Alzheimer's disease brain tissue,B,,,BAO_0000192,BAO_0000221,tissue-based format,CSc1ccc2nc(-c3ccc(N)cc3)cn2c1,,,CHEMBL1140705,J Med Chem,2008,"{'bei': '25.16', 'le': '0.49', 'lle': '3.11', 'sei': '14.83'}",CHEMBL254850,,CHEMBL254850,6.42,0,http://www.openphacts.org/units/Nanomolar,685340,=,1,1,=,,Ki,nM,,377.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,377.0
,,2064873,[],CHEMBL927398,Binding affinity to beta amyloid plaque in human Alzheimer's disease brain tissue,B,,,BAO_0000192,BAO_0000221,tissue-based format,COC(=O)CCSc1ccc2nc(-c3ccc(N(C)C)cc3)cn2c1,,,CHEMBL1140705,J Med Chem,2008,"{'bei': '18.82', 'le': '0.37', 'lle': '2.97', 'sei': '14.28'}",CHEMBL252969,,CHEMBL252969,6.69,0,http://www.openphacts.org/units/Nanomolar,685343,=,1,1,=,,Ki,nM,,205.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,205.0
,,2064874,[],CHEMBL927398,Binding affinity to beta amyloid plaque in human Alzheimer's disease brain tissue,B,,,BAO_0000192,BAO_0000221,tissue-based format,CSc1ccc2nc(-c3ccc(N(C)C)cc3)cn2c1,,,CHEMBL1140705,J Med Chem,2008,"{'bei': '28.58', 'le': '0.55', 'lle': '4.31', 'sei': '39.44'}",CHEMBL252766,,CHEMBL252766,8.10,0,http://www.openphacts.org/units/Nanomolar,685342,=,1,1,=,,Ki,nM,,7.93,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,7.93
,,2064875,[],CHEMBL927398,Binding affinity to beta amyloid plaque in human Alzheimer's disease brain tissue,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2cn3cc(SC)ccc3n2)cc1,,,CHEMBL1140705,J Med Chem,2008,"{'bei': '26.35', 'le': '0.51', 'lle': '3.34', 'sei': '24.20'}",CHEMBL252765,,CHEMBL252765,7.10,0,http://www.openphacts.org/units/Nanomolar,685341,=,1,1,=,,Ki,nM,,80.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,80.0
,,2290473,[],CHEMBL1002439,Displacement of [125I]IMPY from beta-amyloid plaques in brain homogenate of patient with Alzheimer's disease by gamma counting,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2nc3c(O)cccc3s2)cc1,,,CHEMBL1137725,Eur J Med Chem,2009,"{'bei': '30.14', 'le': '0.59', 'lle': '4.02', 'sei': '17.11'}",CHEMBL524651,,CHEMBL524651,7.73,0,http://www.openphacts.org/units/Nanomolar,812670,=,1,1,=,,Ki,nM,,18.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,18.8
,,2290475,[],CHEMBL1002439,Displacement of [125I]IMPY from beta-amyloid plaques in brain homogenate of patient with Alzheimer's disease by gamma counting,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2nc3cccc(O)c3s2)cc1,,,CHEMBL1137725,Eur J Med Chem,2009,"{'bei': '31.02', 'le': '0.60', 'lle': '4.24', 'sei': '17.61'}",CHEMBL486529,,CHEMBL486529,7.95,0,http://www.openphacts.org/units/Nanomolar,812672,=,1,1,=,,Ki,nM,,11.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,11.2
,,2290476,[],CHEMBL1002439,Displacement of [125I]IMPY from beta-amyloid plaques in brain homogenate of patient with Alzheimer's disease by gamma counting,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2nc3cc(O)ccc3s2)cc1,,,CHEMBL1137725,Eur J Med Chem,2009,"{'bei': '30.97', 'le': '0.60', 'lle': '4.23', 'sei': '17.58'}",CHEMBL503833,,CHEMBL503833,7.94,0,http://www.openphacts.org/units/Nanomolar,812671,=,1,1,=,,Ki,nM,,11.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,11.5
,,2379390,[],CHEMBL980887,Displacement of [125I]IMPY from beta-amyloid plaques in AD patient brain,B,,,BAO_0000192,BAO_0000019,assay format,FCCOCCOCCOc1ccc(C#Cc2ccc3c(c2)CCN3)cc1,,,CHEMBL1140038,Bioorg Med Chem Lett,2008,"{'bei': '22.73', 'le': '0.42', 'lle': '4.96', 'sei': '21.14'}",CHEMBL451807,,CHEMBL451807,8.40,0,http://www.openphacts.org/units/Nanomolar,721829,=,1,1,=,,Ki,nM,,4.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,4.0
,,2379391,[],CHEMBL980887,Displacement of [125I]IMPY from beta-amyloid plaques in AD patient brain,B,,,BAO_0000192,BAO_0000019,assay format,FCCOCCOCCOc1ccc(C#Cc2ccc3[nH]ccc3c2)cc1,,,CHEMBL1140038,Bioorg Med Chem Lett,2008,"{'bei': '24.02', 'le': '0.45', 'lle': '4.87', 'sei': '20.29'}",CHEMBL519255,,CHEMBL519255,8.82,0,http://www.openphacts.org/units/Nanomolar,722800,=,1,1,=,,Ki,nM,,1.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1.5
,,2387499,[],CHEMBL996841,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,Cc1ccc2nc(-c3ccc(F)cc3)sc2c1,,,CHEMBL1140929,J Med Chem,2009,"{'bei': '33.88', 'le': '0.66', 'lle': '3.83', 'sei': '63.96'}",CHEMBL510384,,CHEMBL510384,8.24,0,http://www.openphacts.org/units/Nanomolar,727728,=,1,1,=,,Ki,nM,,5.7,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,5.7
,,2387500,[],CHEMBL996841,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,O=C(O)c1ccc2nc(-c3ccc(F)cc3)sc2c1,,,CHEMBL1140929,J Med Chem,2009,,CHEMBL501127,,CHEMBL501127,,0,http://www.openphacts.org/units/Nanomolar,727812,>,1,1,>,,Ki,nM,,4000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,4000.0
,,2387501,[],CHEMBL996841,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc2nc(-c3ccc(F)cc3)sc2c1,,,CHEMBL1140929,J Med Chem,2009,"{'bei': '33.39', 'le': '0.66', 'lle': '4.55', 'sei': '39.14'}",CHEMBL490083,,CHEMBL490083,8.66,0,http://www.openphacts.org/units/Nanomolar,727725,=,1,1,=,,Ki,nM,,2.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,2.2
,,2387502,[],CHEMBL996841,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,Oc1ccc2nc(-c3ccc(F)cc3)sc2c1,,,CHEMBL1140929,J Med Chem,2009,"{'bei': '31.18', 'le': '0.61', 'lle': '3.84', 'sei': '23.09'}",CHEMBL490084,,CHEMBL490084,7.65,0,http://www.openphacts.org/units/Nanomolar,727726,=,1,1,=,,Ki,nM,,22.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,22.5
,,2387503,[],CHEMBL996841,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,Oc1cc(O)c2sc(-c3ccc(F)cc3)nc2c1,,,CHEMBL1140929,J Med Chem,2009,"{'bei': '23.39', 'le': '0.46', 'lle': '2.60', 'sei': '11.45'}",CHEMBL490085,,CHEMBL490085,6.11,0,http://www.openphacts.org/units/Nanomolar,727727,=,1,1,=,,Ki,nM,,776.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,776.0
,,2493833,[],CHEMBL988698,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,O=[N+]([O-])c1ccc(-c2nc3ccccc3s2)cc1,,,CHEMBL1143387,Bioorg Med Chem Lett,2009,"{'bei': '31.39', 'le': '0.61', 'lle': '4.18', 'sei': '14.36'}",CHEMBL477841,,CHEMBL477841,8.05,0,http://www.openphacts.org/units/Nanomolar,780189,=,1,1,=,,Ki,nM,,9.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,9.0
,,2936726,[],CHEMBL1044771,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc2nc(-c3ccc(F)cc3)sc2c1,,,CHEMBL1154674,J Med Chem,2009,"{'bei': '32.75', 'le': '0.64', 'lle': '4.32', 'sei': '20.56'}",CHEMBL568061,,CHEMBL568061,8.00,0,http://www.openphacts.org/units/Nanomolar,852263,=,1,1,=,,Ki,nM,,10.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,10.0
,,2936749,[],CHEMBL1044771,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc2nc(-c3ccc(F)cc3)sc2c1,,,CHEMBL1154674,J Med Chem,2009,"{'bei': '30.92', 'le': '0.61', 'lle': '4.25', 'sei': '52.20'}",CHEMBL566354,,CHEMBL566354,8.42,0,http://www.openphacts.org/units/Nanomolar,852309,=,1,1,=,,Ki,nM,,3.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,3.8
,,2936755,[],CHEMBL1044771,Displacement of [125I]IMPY from beta-amyloid plaques in Alzheimer's disease patient brain homogenate,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc2nc(-c3ccc(F)cc3)sc2c1,,,CHEMBL1154674,J Med Chem,2009,"{'bei': '32.47', 'le': '0.64', 'lle': '4.25', 'sei': '33.66'}",CHEMBL578982,,CHEMBL578982,8.39,0,http://www.openphacts.org/units/Nanomolar,852293,=,1,1,=,,Ki,nM,,4.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,4.1
,,2996745,[],CHEMBL1039059,Binding affinity to Beta amyloid aggregates in Alzheimer's disease patient brain by competitive binding assay,B,,,BAO_0000192,BAO_0000019,assay format,CNc1ccc(-c2nc3ccc(O)cc3s2)cn1,,,CHEMBL1156120,J Med Chem,2010,"{'bei': '34.08', 'le': '0.67', 'lle': '5.66', 'sei': '15.11'}",CHEMBL570378,,CHEMBL570378,8.77,0,http://www.openphacts.org/units/Nanomolar,856034,=,1,1,=,,Ki,nM,,1.7,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1.7
,,2996748,[],CHEMBL1039059,Binding affinity to Beta amyloid aggregates in Alzheimer's disease patient brain by competitive binding assay,B,,,BAO_0000192,BAO_0000019,assay format,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,,,CHEMBL1156120,J Med Chem,2010,"{'bei': '33.29', 'le': '0.66', 'lle': '5.28', 'sei': '20.22'}",CHEMBL579205,FLUTEMETAMOL,CHEMBL579205,9.13,0,http://www.openphacts.org/units/Nanomolar,856046,=,1,1,=,,Ki,nM,,0.74,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,0.74
,,2996749,[],CHEMBL1039059,Binding affinity to Beta amyloid aggregates in Alzheimer's disease patient brain by competitive binding assay,B,,,BAO_0000192,BAO_0000019,assay format,CNc1ccc(/C=C/c2ccc(OCCCCCCF)cc2)cc1,,,CHEMBL1156120,J Med Chem,2010,"{'bei': '26.43', 'le': '0.49', 'lle': '2.84', 'sei': '40.70'}",CHEMBL566723,,CHEMBL566723,8.65,0,http://www.openphacts.org/units/Nanomolar,856056,=,1,1,=,,Ki,nM,,2.22,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,2.22
,,2996750,[],CHEMBL1039059,Binding affinity to Beta amyloid aggregates in Alzheimer's disease patient brain by competitive binding assay,B,,,BAO_0000192,BAO_0000019,assay format,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,,,CHEMBL1156120,J Med Chem,2010,"{'bei': '23.70', 'le': '0.45', 'lle': '4.86', 'sei': '16.24'}",CHEMBL1774461,FLORBETAPIR F 18,CHEMBL1908919,8.54,1,http://www.openphacts.org/units/Nanomolar,856069,=,1,1,=,,Ki,nM,,2.87,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,2.87
,,2996751,[],CHEMBL1039059,Binding affinity to Beta amyloid aggregates in Alzheimer's disease patient brain by competitive binding assay,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1,,,CHEMBL1156120,J Med Chem,2010,"{'bei': '30.81', 'le': '0.59', 'lle': '4.11', 'sei': '53.55'}",CHEMBL565657,,CHEMBL565657,8.64,0,http://www.openphacts.org/units/Nanomolar,856086,=,1,1,=,,Ki,nM,,2.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,2.3
